"sim","alpha_lognorm","beta_lognorm","gamma_lognorm","se_alpha_lognorm","se_beta_lognorm","se_gamma_lognorm","aic_lognorm","bic_lognorm","alpha_loglog","beta_loglog","gamma_loglog","se_alpha_loglog","se_beta_loglog","se_gamma_loglog","aic_loglog","bic_loglog","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","aic_expo","bic_expo","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","aic_weibull","bic_weibull","alpha_pwe","beta_pwe","gamma_pwe","se_alpha_pwe","se_beta_pwe","se_gamma_pwe","aic_pwe","bic_pwe"
11,0.937598717792609,0.527685071868183,0.284155876608135,0.0771422518051887,0.0574001305303733,0.0635257694627836,1269.85909770337,1284.58236354032,0.957425017308188,0.50564498134756,0.288135302369567,0.0758842563157572,0.0555369823240732,0.0635311448964254,1267.73496603818,1282.45823187512,1.00564571751678,0.42872082759419,0.287702522758617,0.0725436615425045,0.0479995080718585,0.0636427038410408,1980.49814067294,1990.31365123091,0.920295867823312,0.545965767960904,0.2797529142038,0.0783232560086685,0.0589944925417911,0.063544216933644,1375.23767692674,1389.96094276368,0.938026684216436,0.527964356164547,0.282553543343632,0.077132162145651,0.0574604744953463,0.0635493842113567,1389.67904638328,1443.66435445209
12,1.07196444169505,0.473591844874662,0.167950975917999,0.0786878724056531,0.0576536016981265,0.0644104890792919,1262.39105564307,1277.11432148002,1.07603947720737,0.466365199167924,0.169463328818607,0.0775094759819712,0.055959796973505,0.0643290413672491,1278.55064464026,1293.2739104772,1.11767927229105,0.398150815464081,0.175921081633588,0.0753138030063527,0.0495834883534155,0.0644316554285602,1983.40716176411,1993.22267232208,1.06795754824863,0.478755621592792,0.163673956406304,0.0795618011542217,0.0587838042415972,0.0644971144971952,1390.47721298074,1405.20047881768,1.07159338082666,0.474297543050828,0.165738589863213,0.0788288773653996,0.0578496061751345,0.0644431022854532,1392.82143770286,1446.80674577167
13,1.09097718838892,0.42138496081107,0.214797249159774,0.0768545834069147,0.0543796336149772,0.0628966009366566,1240.28901595735,1255.0122817943,1.10647207008929,0.403711387437558,0.21707742682168,0.074341065025933,0.0511595882365031,0.0628185900136362,1255.30841076102,1270.03167659796,1.13826721253874,0.346580493590287,0.218179528511133,0.073151560309953,0.0458632174662699,0.0629704093629457,1965.50864212633,1975.3241526843,1.0810437999427,0.429288604060733,0.214431033618968,0.0786101474228035,0.056135123799932,0.0629462439233358,1411.37515692196,1426.0984227589,1.09040265802465,0.42055478007506,0.214175897551328,0.0770315410372242,0.0543938402230171,0.0629079310248709,1382.64142528955,1436.62673335836
14,0.881228765905213,0.582829441487782,0.223176651510978,0.0815947440354112,0.0574438564534531,0.067336446753827,1283.65783263484,1298.38109847178,0.901305317172806,0.560349565831318,0.224676458727831,0.0796586493128359,0.0549057434425228,0.0672976195612928,1299.47834921164,1314.20161504858,0.970794845521296,0.467882682461878,0.216765746286776,0.0777281773415106,0.0491733892729664,0.0677325010647907,1984.0044020103,1993.81991256826,0.870366427024837,0.593060413507307,0.220812238510908,0.0830264499359931,0.0590037345276803,0.0673986392060071,1442.13779871235,1456.8610645493,0.885047067370804,0.578126108333716,0.220890126220227,0.0815143992653925,0.0572082918424552,0.0673648015735148,1422.62594982011,1476.61125788891
15,0.873757185062517,0.571910805852543,0.213379673489381,0.0777230280432731,0.0543067539885663,0.0638338773917322,1357.39608408702,1372.11934992396,0.9064343691908,0.538516776221571,0.215384416453111,0.0758311086811581,0.0517299146277556,0.0638963524612704,1367.97259308726,1382.69585892421,0.988277035988931,0.44542248762162,0.206036183688213,0.0738442832561125,0.0469042995562727,0.0645470327411325,2028.07248316679,2037.88799372475,0.848541158578746,0.595178312562026,0.215803859763022,0.0795377175339596,0.0563932537750905,0.0638021989325213,1461.47326217888,1476.19652801583,0.871931071904804,0.57408856315159,0.212127331542893,0.0779165211398874,0.0545692512295398,0.0638499075668884,1467.04999380672,1521.03530187552
16,0.92618452768955,0.564828027315196,0.252986053555123,0.0794007936733893,0.0596551615042073,0.0658841700745718,1273.33007340131,1288.05333923826,0.933816726211689,0.554502944118706,0.253703528396439,0.0789269175739665,0.0587591586852427,0.0658950847157127,1285.97550047753,1300.69876631447,0.978907446626235,0.483162556688054,0.249698065716529,0.0757151590756402,0.0518235715751194,0.0660520556038112,1981.48066778065,1991.29617833862,0.92432454374722,0.570341522437978,0.243867698094337,0.0797242244742496,0.0604186832368951,0.0660711623648576,1357.76718987524,1372.49045571218,0.928594602786779,0.565751095268414,0.246506223467822,0.0794296104689012,0.0600120337406886,0.0660314166143854,1398.52937692557,1452.51468499438
17,1.05805748954543,0.526998231436331,0.137194627587635,0.0786716819216787,0.0564370136631155,0.06292158314098,1241.45486260072,1256.17812843766,1.07524021103746,0.505492866110497,0.140059335949189,0.0763522902841173,0.0533099646967211,0.0628277425091685,1266.83917651973,1281.56244235668,1.09799798849608,0.449080520242469,0.138205115382044,0.0737685765841648,0.046743767577187,0.0627657364430588,1953.04232673021,1962.85783728817,1.0442080048141,0.541155584451336,0.13414532031987,0.0804713243432839,0.0585371936788876,0.0629896448377207,1370.87983951464,1385.60310535159,1.05366370448801,0.529592548966656,0.136587833429792,0.0788732030664946,0.0565256453048504,0.0629072616679899,1399.26384837576,1453.24915644457
18,0.933017995955388,0.551964778912478,0.247026457593719,0.0816309144637206,0.0574043103821859,0.0619435315926255,1323.40611628274,1338.12938211968,0.945700466395588,0.537374885876107,0.246883159176806,0.0810436879449241,0.0563837669648386,0.061989854394777,1344.01639022258,1358.73965605952,1.03842704390722,0.4310478642466,0.244393856200844,0.0784597364514477,0.0501857446545248,0.0624799009859704,2029.72516182611,2039.54067238407,0.920026932602662,0.563524927231339,0.248844255502683,0.0824864273889126,0.0583338079137178,0.0619259336163652,1386.31584289208,1401.03910872903,0.925500802666756,0.558588809106045,0.248872196022902,0.0821264483904152,0.0579364383200621,0.0619366232233094,1441.39883507979,1495.38414314859
19,1.10448761575819,0.418091953885796,0.249288886893204,0.0804893624392829,0.0596676379116014,0.0629437940569935,1213.48010468814,1228.20337052509,1.112348268889,0.40789043486014,0.251153452425913,0.0797036454704816,0.0583607195874475,0.0629421492559002,1232.14775600071,1246.87102183766,1.14556693532906,0.349821822673978,0.258553705447666,0.0769623827969704,0.051175198100146,0.0629802478556672,1965.69432124587,1975.50983180383,1.09792599866242,0.423115761703525,0.250779048412535,0.0814897262995284,0.060618492665901,0.062947880814742,1334.37330337249,1349.09656920944,1.10148588594727,0.419318031155656,0.250632946486798,0.0807064826822483,0.0596972406936849,0.0629295741077239,1355.74649629656,1409.73180436537
20,0.901266875191914,0.570425722254812,0.223163064167183,0.075911513564641,0.0550926915955782,0.0623468363870745,1291.0240583022,1305.74732413915,0.92380391401168,0.545491180239771,0.224538282373184,0.0747168949488463,0.0532697809026378,0.0624070439895544,1314.66936674447,1329.39263258141,1.01134713152207,0.438843579925447,0.229847769892289,0.0732325532122206,0.0481469547507221,0.0630251007543245,1978.52094443012,1988.33645498809,0.888139253131154,0.583707826547702,0.221958704472049,0.0770166952406276,0.0564556571335739,0.0623635223275614,1410.96614772487,1425.68941356181,0.898284416435997,0.573370286649784,0.221400321818747,0.0761499585165169,0.0553826628978263,0.0623588614894502,1446.39900287128,1500.38431094009
21,1.05072854122707,0.468694726247458,0.295671620274357,0.0823194402332903,0.0573554771629206,0.0639738081336935,1282.97335882025,1297.6966246572,1.05575511809793,0.46157239437823,0.295788726606374,0.0816918137169966,0.0563608152852888,0.0639648738809575,1293.46900241427,1308.19226825122,1.1130767484054,0.382048572701863,0.296472501989077,0.0787068179643052,0.0491501275344531,0.064165117749866,1987.8222509426,1997.63776150056,1.04390748765448,0.471908986151374,0.301262180526706,0.0834812524169977,0.0582204734162214,0.0640029559028865,1396.81732560691,1411.54059144386,1.04747640318088,0.469732316886068,0.298743691327902,0.0827179596444174,0.0575536134847037,0.0639760658633266,1419.18981258739,1473.17512065619
22,1.1620918849837,0.362940035938466,0.183322777854342,0.0726249707429596,0.0527851604474791,0.0614938086059956,1301.37239487239,1316.09566070934,1.174933013767,0.348318010200969,0.184379682635752,0.0712810489414316,0.0508361702396514,0.0614891897868533,1325.23942335747,1339.96268919442,1.22158993193215,0.285567441281113,0.183434589036854,0.0688725917511237,0.0447198898139719,0.0617407092927109,1976.39792344893,1986.2134340069,1.1509389899293,0.374701266115907,0.178610200929355,0.0736162196307386,0.0541386232005385,0.061548874877412,1424.95402872401,1439.67729456096,1.16024622344284,0.365130423481537,0.180233276551924,0.0727203337564605,0.0529714335149699,0.0615358535808912,1438.46085236968,1492.44616043848
23,0.933558575605061,0.5916290353093,0.218272438758861,0.0770131328018635,0.0552927276949446,0.0633304528175922,1289.42524625856,1304.14851209551,0.952604961675083,0.569674036108092,0.220746315138143,0.0758577511523533,0.053529288991905,0.0633532580155194,1300.91297590977,1315.63624174671,1.01444129897139,0.477195766190595,0.231389937573703,0.0740527234859355,0.047563312132912,0.0636735001154668,1969.50139430009,1979.31690485805,0.915118221825945,0.609377339055159,0.217240354958318,0.0781267748570195,0.0566535322615487,0.0633007618021921,1418.76874664182,1433.49201247877,0.935558283991714,0.588807220755838,0.217835897796033,0.0770050718354984,0.0551776247589607,0.0633509739854754,1411.17258517742,1465.15789324622
24,1.09110481999481,0.414515237678807,0.31449245998999,0.0785689257905509,0.0592894199285907,0.0648315805497163,1239.07899321689,1253.80225905383,1.10272062412822,0.401387401044276,0.312321048720392,0.0762427316291652,0.0563332657704641,0.0647915805483015,1251.60984691689,1266.33311275383,1.1331144379175,0.351682522284799,0.308033834269632,0.0731050060535277,0.0496284053471322,0.0648720106931231,1966.91757005019,1976.73308060815,1.08739156832279,0.419728959165153,0.313938805469369,0.0803447049987685,0.0615133182379413,0.064924192254327,1356.02856201073,1370.75182784768,1.09204327397561,0.414628817407004,0.311676479043128,0.0786304915533397,0.0594951209219677,0.064881203463749,1359.23329434119,1413.21860240999
25,1.06476638248497,0.424126683434496,0.228197197942343,0.08036337639708,0.0588198080467517,0.0670246711169518,1277.34358812769,1292.06685396464,1.07125269604121,0.415413933838503,0.227949104512316,0.0790669286165762,0.0569829817224922,0.0669780259804561,1291.32277307516,1306.04603891211,1.11892035160873,0.345146322496059,0.225247037797027,0.074956023558099,0.0484039091406961,0.0671391269352272,1991.14147137175,2000.95698192972,1.06039093164404,0.428998185737846,0.22709696950908,0.0815607691568405,0.0602704093764483,0.0671080590782336,1405.23342282426,1419.95668866121,1.06573355777267,0.423899445764689,0.225368437537709,0.0803965459334737,0.0589435955652362,0.0670957895740925,1405.65005777318,1459.63536584199
26,1.01896169630159,0.467865292941552,0.290689051986875,0.0753663512723127,0.0538715628808157,0.061217248408967,1240.20086925416,1254.92413509111,1.02530837886536,0.458756239057845,0.290843987481371,0.0743688527250886,0.0524134993793854,0.0611836635340489,1258.04371315882,1272.76697899577,1.02324003785796,0.426101685855054,0.286220099588418,0.0715391423054374,0.0458041283134649,0.0608995384939236,1907.63312171673,1917.44863227469,1.00808262382349,0.476323574638126,0.291414442740601,0.0763173905977668,0.0547645322684245,0.0612117577998402,1387.75506152939,1402.47832736634,1.0178494633307,0.466818890444963,0.291475411199006,0.0753195158901694,0.0535956438825355,0.0612056935543086,1378.25639664685,1432.24170471565
27,1.02517417634035,0.5103519693179,0.184964823041418,0.0802517468291845,0.0594462467073947,0.0652115699747148,1261.52380335632,1276.24706919326,1.0500596572194,0.484734974696161,0.186480537833905,0.0789618158308097,0.0576053246480596,0.0652934104429623,1266.86412585744,1281.58739169439,1.08861189195753,0.41798554022457,0.194297902820233,0.0768663403492123,0.0512668550536546,0.0653713829853945,1988.76609049594,1998.58160105391,1.00535644471166,0.529632399190897,0.181901745482047,0.0813218660445587,0.0608092416224856,0.0651681549587449,1375.54692467406,1390.27019051101,1.02494020320644,0.511313065138003,0.18285088231716,0.08032568856273,0.0596135631586098,0.0652350254266733,1349.41672578772,1403.40203385652
28,1.00891477476519,0.494359682025973,0.331097988024219,0.0821092609292859,0.0634284832480687,0.062181865010708,1142.19332935813,1156.91659519508,1.01889909231922,0.481774219146827,0.332990179251054,0.0814330948035481,0.0622417471064047,0.062199124697984,1156.40548202231,1171.12874785926,1.08724218853892,0.387140589240685,0.332690202801539,0.076446004394946,0.0523433610234912,0.062356682982532,1902.59168150029,1912.40719205826,0.996168608026626,0.506444729870232,0.33209935236357,0.0831031030103502,0.0645600361901169,0.0621541371646368,1233.19043267387,1247.91369851082,1.00603038456862,0.496103309698367,0.333080673337038,0.0824295583906563,0.0636572160414934,0.062174237934323,1258.52349892088,1312.50880698969
29,1.0103865088187,0.495492431288855,0.260079442348311,0.0827092928329885,0.0587647990251813,0.0671768503338884,1289.81296638395,1304.5362322209,1.0259286325042,0.476237351714751,0.261514527214199,0.0813706266979724,0.0566524229839535,0.0671921557323037,1312.59516997186,1327.31843580881,1.0942914220786,0.391328791990628,0.253547622334668,0.0787302727791255,0.0503084454964734,0.0675096967330957,1935.60805687565,1945.42356743361,1.00109815527941,0.505040280564334,0.26070716132223,0.0841399495664356,0.0604300272963837,0.0672169244820435,1407.02885902937,1421.75212486632,1.00717067730543,0.497548463200429,0.262004537911211,0.0830892874180323,0.0590761836805907,0.067184456434032,1405.84725345864,1459.83256152744
30,1.10760646093715,0.424487623054713,0.222390399753498,0.0782027542973289,0.0548574972175637,0.0632449425710875,1268.63967186996,1283.36293770691,1.12692251499062,0.404343866861905,0.22209977895306,0.0765780587422538,0.0526831663524713,0.0632735357425623,1287.58518331007,1302.30844914701,1.17120619797141,0.337105663222405,0.225188707146454,0.0742575739858292,0.0461061042619426,0.0634465120032885,1974.68936119586,1984.50487175383,1.09167889716966,0.436866882618774,0.225759402245506,0.0798125690696611,0.0563552116614878,0.0632469467545783,1421.48494598517,1436.20821182211,1.10787382400839,0.421939161017071,0.224025589738524,0.0783785040453187,0.0547306502668231,0.0632620445678885,1427.0108342231,1480.9961422919
31,0.93984567849716,0.539592084329979,0.243467775876917,0.0759093532648202,0.0527281536114743,0.0617987717507911,1304.25279490168,1318.97606073862,0.948819328223434,0.528813000201839,0.242622112020999,0.075058266185605,0.0515354116174302,0.0617852137178636,1319.53609384185,1334.25935967879,1.00306645148165,0.44942283444263,0.232812010880877,0.0719870283872753,0.0448788642070252,0.0619659378435695,1972.82318148827,1982.63869204623,0.933714604109489,0.546270643794,0.23973521396011,0.0766260212525948,0.0536095982050988,0.0618359512533739,1443.98326777827,1458.70653361522,0.94112674545903,0.538617614235222,0.239871920107724,0.075897685615733,0.0527232149756657,0.0618203123603514,1424.74211485995,1478.72742292875
32,1.11737660839721,0.465374397201343,0.10945476987851,0.0789489022451873,0.0586203379720938,0.0647674775539258,1243.95131989511,1258.67458573205,1.12998627030445,0.449544330004909,0.111231557799057,0.0770020688957151,0.0559337431724431,0.0647038517204574,1254.89183354109,1269.61509937803,1.17854504398169,0.377416833496508,0.120054605170968,0.0752669298889733,0.0500929451902139,0.0648971119278421,1961.81581658115,1971.63132713912,1.11021187692423,0.47309166766326,0.108955757307339,0.0805497978185624,0.0605089186020214,0.0648329321371157,1371.33587064352,1386.05913648046,1.11403940822394,0.468799605096107,0.108820069493268,0.0794048109287289,0.0591698657257474,0.0647805529365007,1378.12977390099,1432.11508196979
33,0.938284608093998,0.591989894654915,0.165558058912276,0.0730354899510226,0.0519985515502701,0.0598020472169166,1286.13457711853,1300.85784295548,0.95689689487811,0.570615030754709,0.166495203361415,0.0716630799985477,0.0500797973778427,0.0597914032476561,1298.09809032003,1312.82135615698,0.971599000752699,0.513362565967654,0.168278013025657,0.068761078186361,0.0433242966546625,0.0594977739991172,1955.71454876898,1965.53005932694,0.922385986174723,0.607255499915086,0.164397804385636,0.0742977414822174,0.053455289426831,0.0598235137153871,1410.52155460384,1425.24482044079,0.935381897077576,0.594372737093942,0.165092924742039,0.0732545175620834,0.0522182000875822,0.0598058871007321,1406.15619442624,1460.14150249505
34,0.982060992966027,0.534727798397629,0.227571193097046,0.0793654560560019,0.0603823143445168,0.0631225605514645,1175.05705635924,1189.78032219618,0.991015598987175,0.523456770820038,0.228592536811663,0.0789073846051173,0.0595146939299241,0.0631488504977804,1192.77770616405,1207.50097200099,1.07018218113725,0.416765691175039,0.242809786879073,0.0767902328798835,0.0525979632739596,0.0635231326073352,1925.62123905315,1935.43674961111,0.970637376389854,0.543391428619381,0.229303122397789,0.0800783007901629,0.0609754289594164,0.0630824260741834,1309.03296305687,1323.75622889382,0.980797750145844,0.534784636067621,0.227856124219932,0.0795030234382253,0.0604083815033895,0.0631224111628227,1287.19839370537,1341.18370177417
35,0.970079458859838,0.506698445973518,0.301799694289807,0.0803748552260334,0.0564795221028685,0.0665638056354841,1334.22420760387,1348.94747344082,0.996666836253442,0.480113425656526,0.30321932880252,0.0784946645569659,0.0540391940452432,0.0666024858207292,1335.27145615778,1349.99472199472,1.0393481457179,0.410087783842635,0.310948788805396,0.0772608069179615,0.0486399477535452,0.0667958303105571,2006.69907933294,2016.51458989091,0.951295125847199,0.523997976063149,0.299370379676607,0.0819196412104467,0.058239703768854,0.0665720867663303,1445.11134800756,1459.83461384451,0.969506502360768,0.507289260788301,0.300906330452806,0.0803767697994218,0.0564941277319175,0.0665676001858902,1432.94351176102,1486.92881982982
36,0.936575480826946,0.530106037189959,0.325902200517421,0.079513573329233,0.0562722194001203,0.066972238662773,1257.45712751489,1272.18039335184,0.950443391289664,0.514384502850822,0.325939664925287,0.0781559054175505,0.0543970002383693,0.0669504727144972,1265.63329715466,1280.35656299161,0.981809636248134,0.446385829015983,0.334472952123278,0.0763105038634159,0.0479398231668401,0.0669910907670473,1971.52034088994,1981.3358514479,0.921467416941177,0.539760578533422,0.329577731627787,0.0807062166081417,0.0572044879650516,0.0669420842882834,1450.32636601967,1465.04963185661,0.937760192005145,0.526035238662569,0.326408318774794,0.0792585569433785,0.0556750113892757,0.0669523900144671,1399.09235741848,1453.07766548729
37,1.0538749522162,0.47812897465528,0.27033765247746,0.0792850907754793,0.0582745023740417,0.064062130383067,1271.19492561439,1285.91819145134,1.06857169486142,0.461142688088896,0.271407286894843,0.0773861019446038,0.0557697842828123,0.0640233519057725,1279.54092733934,1294.26419317629,1.08013509355344,0.416452254653501,0.278560113262278,0.0749616832654191,0.0491271338624495,0.0638835883283028,1964.62064250463,1974.4361530626,1.04646664727566,0.486438522794476,0.269963990766488,0.0809434265068405,0.0602276326466981,0.0641294908479737,1370.43352525801,1385.15679109496,1.0521114980441,0.480492710502317,0.26960747413277,0.0797326406615734,0.0588419286762113,0.0640863755964453,1387.49682355027,1441.48213161908
38,0.93002275284496,0.577392651645227,0.259691360824043,0.0828142070631507,0.0634636619095443,0.0623064223048831,1160.35383059885,1175.07709643579,0.938595917199908,0.56471707090429,0.260423818538118,0.0817874423290716,0.0618459066360757,0.0622847701948577,1187.60102996356,1202.3242958005,1.00478328165752,0.46895259461665,0.253040239209981,0.076638625777607,0.0522530962257306,0.062413290436883,1917.98904466413,1927.8045552221,0.928023421378368,0.582547419054653,0.254330628032673,0.0838126511288486,0.0648585514739768,0.0624008417358772,1230.66679430863,1245.39006014558,0.930919886268112,0.57886496694621,0.255178168362547,0.0831785472312609,0.0640839431141081,0.0623677212728825,1303.72167498075,1357.70698304955
39,0.906800279019485,0.602269341340365,0.202380001159998,0.0814506271500846,0.0604436070317515,0.0650534200040603,1249.9248112871,1264.64807712404,0.915546784476778,0.590861729628399,0.201789378940588,0.0809164860672427,0.0594978170868541,0.0650806921396687,1278.30688604416,1293.03015188111,1.0053963637545,0.478370400409124,0.194877433642062,0.0769849288136864,0.0515372705950782,0.06557584982879,1964.48863942171,1974.30414997967,0.89703958474438,0.610315151518658,0.203710767756151,0.0822390182033944,0.0612237220799325,0.0650378743620375,1351.01246622438,1365.73573206132,0.903963762678927,0.604259292346478,0.201525818342905,0.081600275109207,0.0605536565978847,0.0650521457594679,1407.90811567333,1461.89342374213
