"sim","alpha_lognorm","beta_lognorm","gamma_lognorm","se_alpha_lognorm","se_beta_lognorm","se_gamma_lognorm","aic_lognorm","bic_lognorm","alpha_loglog","beta_loglog","gamma_loglog","se_alpha_loglog","se_beta_loglog","se_gamma_loglog","aic_loglog","bic_loglog","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","aic_expo","bic_expo","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","aic_weibull","bic_weibull","alpha_pwe","beta_pwe","gamma_pwe","se_alpha_pwe","se_beta_pwe","se_gamma_pwe","aic_pwe","bic_pwe"
11,0.993728115709641,0.500097534460367,0.29726706292775,0.122179851193479,0.097117903726881,0.107601767511687,832.866756170806,847.590022007752,1.0048179894473,0.486411520763503,0.299941574423117,0.120153771714688,0.0910462802273422,0.106592218710368,827.390015694129,842.113281531075,1.11646703964923,0.29776456006673,0.283692992948838,0.0976287775399835,0.0577011229111001,0.109304613657091,1382.3894568533,1392.20496741126,0.974790607478424,0.527273391002463,0.284455951235217,0.128861142165187,0.106998741639934,0.112326878853952,890.878236058898,905.601501895845,0.996081778489262,0.502625226495379,0.286079840590353,0.123983571558931,0.0972722073303943,0.111077656643737,916.517201541741,970.502509610545
12,1.11401712465683,0.436491342643161,0.173451764461477,0.139367793000106,0.106687687755175,0.0829189039948532,870.124149656416,884.847415493363,1.12545862624504,0.421694889670061,0.17541431566106,0.13580941034222,0.101952360452252,0.0819390683650804,881.405757545485,896.129023382432,1.27198290055831,0.216652526222273,0.20190577304398,0.106623529070974,0.0564015702895112,0.078956247880435,1399.42505732319,1409.24056788115,1.10490010740603,0.446889353294924,0.166235212389119,0.144129488235519,0.109510330995331,0.0856851981173529,971.148870027707,985.872135864654,1.12541372169919,0.42706490147291,0.161743959341711,0.137252004788526,0.103770009212133,0.0838567952564215,955.737846143792,1009.7231542126
13,1.15675314008392,0.363286612234435,0.198767433429187,0.153902796708029,0.13195977621178,0.0797338722576276,815.074492597648,829.797758434594,1.17145663749683,0.345074389977025,0.198761173777587,0.144767510382841,0.121509545701466,0.0795321667772291,835.71714857157,850.440414408516,1.27467029223131,0.186973205824648,0.212516046548711,0.116326565099514,0.0665102292396397,0.0795568018091496,1354.686253059,1364.50176361696,1.13430321893636,0.394120896027499,0.188710355890852,0.165410408729028,0.146776048585376,0.0802821805504899,892.842304534153,907.5655703711,1.15498396838087,0.366407424851517,0.191869295676995,0.156926240252682,0.134889581815559,0.0804931585297542,912.394631849322,966.379939918126
14,0.86600869113093,0.628046725880201,0.195567447268777,0.14824202447964,0.109065178302512,0.0956924316543442,823.699048990426,838.422314827373,0.897933748644017,0.595305041276325,0.192653415064099,0.144117237252613,0.105949082167211,0.0960308515034505,832.667774813938,847.391040650885,1.11124055509707,0.303229128408704,0.211023102134789,0.127776457929121,0.0634475428325199,0.102392611027056,1368.98941867047,1378.80492922843,0.83527186406441,0.664240650469017,0.186839370401634,0.151390787689562,0.108996566795069,0.0979024136829076,909.703525789108,924.426791626054,0.881628259636194,0.614010405698693,0.183588751650566,0.151206239789395,0.111169200595314,0.096158427160935,918.648604638054,972.633912706858
15,0.841795653316023,0.577394267162882,0.221999807795642,0.127729399961733,0.112656875669034,0.0931675471352554,908.454380452569,923.177646289516,0.866968889436713,0.547503374988125,0.227062939926007,0.121644281666854,0.105060627660896,0.093082830388827,914.79238722909,929.515653066037,1.03667281857414,0.318844282491861,0.19835235596659,0.101550163326828,0.0642072687145234,0.0990976396285375,1412.77841175749,1422.59392231546,0.796279674492365,0.623682643895253,0.229517291776352,0.139224717321834,0.125694342920199,0.0925246517527608,961.710616451367,976.433882288313,0.835411283682242,0.583154659651465,0.224590515364571,0.128601258215563,0.112999765139636,0.0936450886577345,998.100257210495,1052.0855652793
16,0.962104151478408,0.516997381609499,0.229239567006896,0.12697081400581,0.109278929478596,0.0814417230990264,904.097695075723,918.820960912669,1.00574805175918,0.473044052737032,0.23207400905228,0.125626700436647,0.106587375673865,0.0815693722501042,909.482073759704,924.205339596651,1.22662188612316,0.226695874362832,0.225202420404973,0.1037703182243,0.0588777338703871,0.081163740265891,1387.06154119104,1396.877051749,0.927865886419825,0.566146371093303,0.199874042517465,0.127722927896875,0.115018251515779,0.0828258060670587,960.252220795249,974.975486632196,0.967075304724137,0.524462304652022,0.201561259549816,0.124858174409319,0.11062122781559,0.0826860196373825,982.411723941432,1036.39703201024
17,1.11091245574622,0.490055899910389,0.148822518866575,0.140635468711875,0.109369820196509,0.0897568945244293,790.841973668486,805.565239505432,1.13581899785637,0.461055219260074,0.150482023944832,0.137106375682051,0.10432281230406,0.089830353069435,810.752395883713,825.47566172066,1.19521195630714,0.302748793994639,0.150991279373896,0.127156149559743,0.0702510292292488,0.0886481207807265,1338.19054495117,1348.00605550913,1.06849899929492,0.533551643462343,0.141033476406642,0.136099590978456,0.101355440589312,0.0877183556148523,862.800855726806,877.524121563752,1.10629278867988,0.495718702618078,0.1428112959105,0.143014452112502,0.111750434667793,0.0914265369843695,886.006769933963,939.992078002767
18,0.864664662163705,0.586042906669546,0.241330511191913,0.121911408741173,0.0939637851675236,0.09281690949493,891.157110996969,905.880376833915,0.889859121563524,0.557367654423374,0.241194389179776,0.123108163227068,0.0940073496440543,0.0911791203136395,901.924520486829,916.647786323776,1.15321310343245,0.263479345584779,0.223902993445977,0.112253211506428,0.0608382338392966,0.090231450471766,1398.97268433852,1408.78819489648,0.823076152199895,0.627153369152208,0.254987126468797,0.121160233462746,0.0964445190441483,0.0957340551446437,947.99560248532,962.718868322267,0.849805476107712,0.596185441201455,0.251120233630042,0.120523779469613,0.0917614943891568,0.0941625800609332,991.308296551242,1045.29360462005
19,1.14389942263534,0.382659826199731,0.271608925629562,0.121023502975571,0.0935143166338273,0.094072308334203,831.798222305295,846.521488142242,1.1648912268782,0.359133235225499,0.273407512231518,0.117716729472992,0.088824859404243,0.0930854190803568,839.862207812417,854.585473649363,1.30719855315017,0.175010076654493,0.284494516347091,0.11898011808132,0.0655408633254694,0.0946943841567059,1387.79063804197,1397.60614859994,1.1275178513859,0.397989706000054,0.278612769237532,0.128591422624752,0.102986758013383,0.0941406642137415,922.954089967869,937.677355804816,1.14499167543673,0.37720860406782,0.274898352499124,0.121157760360947,0.095683088622209,0.094217468492976,925.062331884688,979.047639953492
20,0.880251753143209,0.576113196554616,0.226527800128249,0.149882350477836,0.104183606680062,0.135875819677201,882.113733032559,896.836998869505,0.903109809684169,0.548167360890485,0.226325102513177,0.143495635863946,0.0981411686490607,0.136455323772388,899.285667898633,914.008933735579,1.0443699658802,0.313057693578788,0.256371429248412,0.130625082948774,0.0634560647630838,0.136120626263521,1378.70609179134,1388.5216023493,0.874623196580876,0.595642107016896,0.217102724799001,0.158307582715152,0.113718340079268,0.139744525097592,952.422879143069,967.146144980016,0.88533883415665,0.575792737712667,0.215654612130963,0.150252487982599,0.105154561213315,0.139923305876286,991.745577837388,1045.73088590619
21,0.978358238413787,0.559043742293667,0.270955671743208,0.166281693860721,0.116037036337941,0.109773362348338,830.55969060995,845.282956446896,1.00274397428194,0.531262609520356,0.27304723081869,0.158868182554393,0.10827739959752,0.108524052092076,832.670230321924,847.39349615887,1.20289611297753,0.275567685856402,0.26556473773667,0.132031024681531,0.0603936929856016,0.10335608586956,1396.7945120637,1406.61002262167,0.929366503697713,0.610947415397531,0.271714246696358,0.176974923113692,0.127818409654059,0.107032696336054,875.990820201804,890.71408603875,0.953435017463926,0.584627136114103,0.272704208737897,0.171348769523901,0.121575847458708,0.107640859834659,916.061622559342,970.046930628145
22,1.11145347905405,0.392867928260673,0.180681476138928,0.133903602966086,0.0945909028948181,0.0864686173602787,872.83214274562,887.555408582566,1.13610183150348,0.365607708771009,0.182867164269583,0.131142184459636,0.0899078680624354,0.0861784852131699,886.419690104142,901.142955941088,1.26654900599451,0.193261094996288,0.181292398315262,0.100624778326958,0.0530521763135654,0.0881100731725873,1352.01896274739,1361.83447330535,1.07955978689331,0.429047324545923,0.17690897620387,0.141601722172674,0.10432913091348,0.0862888751484444,954.320898473838,969.044164310784,1.12211820670469,0.382873845430676,0.168011499874337,0.128002299583354,0.0889665220723334,0.0868293716688617,964.501129309624,1018.48643737843
23,0.879404821823981,0.627696300242951,0.234025213507845,0.123969275345406,0.0947140442862516,0.0932251377474739,892.774232979597,907.497498816543,0.904438542477471,0.596588748046022,0.241500150845627,0.124684437285664,0.0931454394797786,0.0934601100458341,902.722697746007,917.445963582954,1.05023554240954,0.364984455380572,0.235430317208525,0.109436812720638,0.0612139544780051,0.0993253904988372,1390.08397961014,1399.89949016811,0.85148310662804,0.660102909731472,0.230037503802046,0.126329736079235,0.0974631690116836,0.0892324294928618,975.667705117732,990.390970954678,0.88659189930053,0.619903965860803,0.227703390237712,0.126076748138256,0.0939670483254215,0.0916374492381287,992.693204767936,1046.67851283674
24,1.102086328558,0.383344215643029,0.364265878077801,0.16246846128907,0.121109808785368,0.097831186500043,809.859665915947,824.582931752894,1.11164146357758,0.370806322177285,0.363384510872766,0.159780029472768,0.116993512208565,0.09687446413,823.826863190164,838.55012902711,1.19266035374468,0.22747865289131,0.359597255510604,0.129207913774637,0.0676350279135893,0.0948239444271889,1388.07551795843,1397.8910285164,1.08688651707197,0.398058474412524,0.369497564272386,0.166285144038311,0.126382755272412,0.0974091479007336,860.886575266009,875.609841102955,1.09411146434001,0.390603891086284,0.365867750422595,0.165681304264025,0.124451951385124,0.0975064075302589,894.219262720776,948.20457078958
25,1.16553527237885,0.320996053399989,0.248148704538589,0.151318620694263,0.120245561797697,0.0750146197804221,836.013236579974,850.73650241692,1.1813150800942,0.303580787371671,0.249016243808937,0.148366066283526,0.116051834737833,0.0749069762251796,841.464099455857,856.187365292804,1.26125191496592,0.176976395946517,0.254525914470341,0.126060298812428,0.0779799640057187,0.0746887080559762,1387.99517742362,1397.81068798158,1.1463766300094,0.340527186045807,0.246408665650545,0.15755580354721,0.127264768521276,0.07590378329167,921.94101136486,936.664277201807,1.16643914775977,0.321003383640473,0.244947762389525,0.152204870958716,0.120830983628925,0.0750893306378756,933.919909266682,987.905217335486
26,1.06159927853122,0.440660948672573,0.302791137784011,0.124654179469974,0.104132711036643,0.0817660361113255,790.15351127189,804.876777108837,1.07859713296958,0.41836495800178,0.305257627636304,0.119944313056408,0.0986236393255537,0.0811894872654901,803.276789324335,818.000055161281,1.20649615548345,0.225430265776326,0.314867959820597,0.0887969800357851,0.0571822582352015,0.0795420485610803,1311.52644505359,1321.34195561155,1.03132896462865,0.471696581901125,0.301980433525817,0.129751758519076,0.110993245008783,0.0812362570508885,872.387957204018,887.111223040964,1.05337887529208,0.444088560611412,0.307544043302693,0.124426012813048,0.1074205468106,0.0818594862604832,884.21108044631,938.196388515114
27,0.889247789540143,0.63650467262665,0.158025251284035,0.124416352969886,0.117159888837237,0.103621668748483,883.423817175908,898.147083012854,0.921436939188203,0.599962094420892,0.16031826644911,0.124139368640939,0.116202998547567,0.103693490207498,886.384786051588,901.108051888534,1.06562452713432,0.367495720283537,0.151611063815806,0.110194243085047,0.0665808230496792,0.106431640768899,1425.46801829294,1435.2835288509,0.85395717038263,0.684288649302089,0.145709654394585,0.125081885202784,0.12061159860633,0.10665166938854,941.181836186838,955.905102023785,0.89368619257551,0.6387576953387,0.141240348049482,0.121190540863717,0.119628048505977,0.107462433223643,956.328598091725,1010.31390616053
28,1.02055855871223,0.485698510419668,0.326019753860192,0.133622354795001,0.108981339448601,0.0747426062779661,773.012367255342,787.735633092288,1.04575672554446,0.457883325458859,0.329973180145371,0.130868953544658,0.105388378877994,0.0745693973514961,776.842232584017,791.565498420963,1.15889836360155,0.259673303767322,0.336801475036662,0.113316432197135,0.0602431563535487,0.0777435384252992,1335.00152101365,1344.81703157161,0.98118754377799,0.518930271498022,0.3442269959265,0.14113526625043,0.116546232811804,0.0760751064011818,851.220517055872,865.943782892818,1.01169041740316,0.483290849123809,0.340785771702573,0.137938889446106,0.113133733281036,0.0754834056091385,848.241887408756,902.22719547756
29,1.0289241571901,0.478894220971562,0.270880592895841,0.149886541770146,0.112305374574827,0.105718164413506,866.779720610187,881.502986447133,1.05129639594591,0.450095986931682,0.274922402821963,0.148670457127141,0.108942394295721,0.106010579537879,884.927478859752,899.650744696698,1.13831729098065,0.292442602913668,0.267228543779179,0.129208120162333,0.0705502521176315,0.112494723493538,1353.56701819974,1363.3825287577,1.00672028572258,0.501847822988054,0.27712169517393,0.155915279120529,0.117979677689853,0.105386484680052,938.274180567542,952.997446404488,1.02042665358828,0.485225108771722,0.278148224917039,0.152844656322282,0.114434493201563,0.105153287959882,962.780866732506,1016.76617480131
30,1.07359398593853,0.473684481155814,0.22505353450469,0.187171313039054,0.143419760870716,0.0820128991381315,828.72828731304,843.451553149986,1.08177522951906,0.460779914210353,0.225930178143422,0.187409752952814,0.141726576119223,0.0816950406237587,845.075122317039,859.798388153985,1.24543022275847,0.241783119784849,0.230847171411221,0.157651661911615,0.0851606059250802,0.0816501873621542,1394.80099979318,1404.61651035114,1.05575605650767,0.48661877261418,0.235031974955978,0.188701300546988,0.140614725618788,0.0839438989147808,913.082405626986,927.805671463932,1.07174510313788,0.468232024874073,0.229772777439749,0.187066927847814,0.136642245812736,0.0844978114589547,930.647862952704,984.633171021507
31,0.893214396969193,0.554990541396437,0.301238179703198,0.129844263190951,0.098165628935455,0.113385993834972,851.530878199462,866.254144036408,0.91091049301272,0.533874261632574,0.297201093902738,0.121323912431905,0.0906551631793584,0.111091949538395,863.539211187122,878.262477024068,1.05453783337828,0.313580707357131,0.296084919175392,0.10628688484938,0.0587918393182527,0.113853852644964,1358.5416335951,1368.35714415307,0.867059324890984,0.583872860260657,0.299928370894767,0.140949271393018,0.110278970247102,0.114601882671289,947.801563476125,962.524829313071,0.89624398388315,0.547564126399338,0.301274548555333,0.126950146661759,0.0945767063706199,0.111931723583972,928.887605728004,982.872913796807
32,1.17860414694897,0.389774562126022,0.119836932872576,0.158657413797341,0.106027293957764,0.116092724593771,841.815318416831,856.538584253778,1.1943465971001,0.369770608702671,0.124117784851234,0.153128061915905,0.0997306285857238,0.115748419591923,850.556061585366,865.279327422312,1.38058792902982,0.155095143034094,0.134894962752159,0.137680859389017,0.0614302996566463,0.11537871618009,1410.52879675181,1420.34430730977,1.14998650260204,0.423155731259462,0.117426276023069,0.172067735813281,0.119571642470824,0.116003044173602,900.627065331782,915.350331168728,1.17045383827081,0.399610460767391,0.11870631231666,0.163987577229508,0.110086095639982,0.116287126350205,928.709130725158,982.694438793961
33,0.906861936025974,0.637120084449027,0.158013504510378,0.129902002522438,0.0964549591199322,0.0919288916175777,811.104157220774,825.82742305772,0.935761655645824,0.604645091245366,0.15975554895241,0.12365375962787,0.091844231658868,0.0923215559666335,817.691048361091,832.414314198037,1.05949843989415,0.368168426983519,0.16272905214514,0.114786231188529,0.0538489961922593,0.0820493085399531,1334.05514976945,1343.87066032741,0.850920697400007,0.694006526169297,0.161566385401165,0.13565122168801,0.104609207823285,0.0913160811022542,875.96002619202,890.683292028966,0.893739564848799,0.649647791587334,0.156468610626731,0.130160414414053,0.0990780598320852,0.0908170846167018,896.788559769714,950.773867838517
34,0.821194993963518,0.690582290040299,0.193220062890438,0.124143490864373,0.102819594937252,0.0986440292341789,812.803098541417,827.526364378363,0.855335834279732,0.649853368665278,0.197528459796814,0.120884255836451,0.097796657467248,0.097591441609883,823.010411925302,837.733677762249,1.05356480960475,0.356427931117919,0.215028852952679,0.103898975765016,0.0578361879525325,0.0974890567363396,1376.89714174447,1386.71265230243,0.773250975122288,0.742432049743832,0.194848387946722,0.130244543876591,0.107463232274873,0.0966344312779872,882.924874003846,897.648139840792,0.812781672874364,0.697906199180608,0.191326626932449,0.127760039944123,0.105224767207458,0.0962342760922483,894.172028116245,948.157336185049
35,0.918000418543369,0.550710904149039,0.275492463421637,0.136929473665783,0.1052884996102,0.0974841113752558,882.98764601658,897.710911853526,0.939922967225308,0.526191722085893,0.276639399752304,0.132430368201124,0.101270788652037,0.0990856200439395,884.999566557044,899.72283239399,1.158335050995,0.258248345650002,0.279315529749434,0.112958695738835,0.0602970992144122,0.110553997487789,1362.41418310683,1372.22969366479,0.887822268826587,0.589568921840229,0.272803164187734,0.14477129117718,0.115337181284295,0.100710786839174,925.972722960189,940.695988797135,0.932106691586998,0.545252304685027,0.263049616914029,0.13155995677042,0.101600563252272,0.102842804544715,946.684837163895,1000.6701452327
36,0.850205715015769,0.619928927388855,0.301309700142798,0.119654562126152,0.09447511881182,0.0826907027975642,815.169202296391,829.892468133337,0.887913876326923,0.578643956990109,0.305309598930926,0.114120793893266,0.0874874722220464,0.0830446421449394,823.086036266717,837.809302103663,1.03033192103262,0.335098688516428,0.311668412565127,0.104543254746947,0.0550168786635958,0.0857787122365863,1378.93690000884,1388.7524105668,0.80869062411201,0.655614422378983,0.307938196599656,0.128618719693355,0.102544417483576,0.0844147489033777,909.878370242599,924.601636079546,0.852205938405737,0.612275483108432,0.301531267767755,0.122499534619993,0.0956781153825219,0.0838816605641413,919.292156116747,973.27746418555
37,1.12424973650982,0.418436518708923,0.272794829989722,0.116830201256501,0.101544669902654,0.0964359571729024,864.890541426288,879.613807263235,1.1450680121744,0.393680184293609,0.276022133883062,0.11294923743182,0.0962846437638448,0.0962246671886037,867.879363898482,882.602629735429,1.22493179385905,0.247695168952516,0.280441007024152,0.111539755154819,0.0759699460994282,0.0964143141567479,1396.86774419444,1406.6832547524,1.08256037739307,0.464071460842876,0.274738915525426,0.125661884898611,0.109708614516451,0.0973983963305692,901.009547703299,915.732813540245,1.10620879522757,0.438656109528852,0.273923450897407,0.12098544196958,0.10587926634829,0.0969932440983696,946.476186076704,1000.46149414551
38,0.92732794087659,0.571123870449112,0.249044670927677,0.141666658992234,0.127722744362785,0.0867837102472614,804.985136044782,819.708401881728,0.951669391985637,0.541589377909738,0.249288003709963,0.137273906131999,0.121717835890441,0.0865121949667716,817.697780242202,832.421046079148,1.13603780746816,0.291437457845869,0.244569566187044,0.108938220026678,0.068233021126565,0.0834200360658061,1367.95211152669,1377.76762208465,0.887770290221947,0.61418539744636,0.249921485995976,0.14697222400813,0.13628640203623,0.0901926192388696,852.826731007242,867.549996844189,0.909209016707278,0.592160094055913,0.245008382462784,0.143291073391945,0.132235160736456,0.0887691495967358,900.561251659107,954.54655972791
39,0.943379475601147,0.574503491257358,0.180406339843314,0.120684132311581,0.0879648273835536,0.0864677743562748,866.616947621097,881.340213458044,0.971785510825336,0.539945903178178,0.184535918802517,0.116780365896857,0.0827219453052895,0.0866312849606148,884.437451452965,899.160717289912,1.17555102191166,0.280950861632151,0.183225903139323,0.112459400685317,0.0598824707021584,0.0903270593542587,1377.21887232566,1387.03438288363,0.902606678174711,0.618866302897173,0.175374540890123,0.127005912271976,0.0937278962820634,0.0893072582643701,934.001892565332,948.725158402279,0.93970738835869,0.579564773356064,0.172566569637844,0.126786488201033,0.093162468182713,0.0876040014798128,956.833911126098,1010.8192191949
40,1.11512890102673,0.456250498744737,0.242162660103059,0.190627592804028,0.141104196632061,0.101624535274075,817.107095013373,831.830360850319,1.13989752922392,0.427498053850984,0.240283826767206,0.187623447341029,0.136557424890138,0.10019840617763,833.312771193215,848.036037030162,1.28861900828299,0.222367245317018,0.243508845336623,0.167626521609587,0.0855399995598616,0.099248629727493,1306.53122277652,1316.34673333448,1.07319604393047,0.506230385805643,0.234313714525716,0.197663507097887,0.149648557960017,0.104121740467733,851.861121695248,866.584387532194,1.09145197354647,0.485891269166337,0.233076645653786,0.192028292393502,0.144102552877341,0.103325750560087,886.13331982385,940.118627892654
41,0.929743757534694,0.54397638157236,0.239530388163811,0.158043884953596,0.118934470414513,0.0939748613677795,845.569916958088,860.293182795034,0.949907594925896,0.520881264741992,0.239197464662748,0.155369760244507,0.113520908676435,0.0940123585814823,849.44689168283,864.170157519777,1.08814656582247,0.295031776997287,0.24302904131987,0.116303040884905,0.0522572207324981,0.0944598758913824,1348.56224086681,1358.37775142477,0.899146848492091,0.583881039448139,0.228384100241377,0.16308192480735,0.129917356199661,0.0980380573340789,908.919093128324,923.64235896527,0.941381895113108,0.542513859322579,0.220697387795481,0.15970552692104,0.123243855542096,0.0977895019881904,917.840412482296,971.825720551099
